#TS	BOND	ANGLE	DIHED	IMPRP	ELECT	VDW	BOUNDARY	MISC	KINETIC	TOTAL	TEMP	POTENTIAL	TOTAL3	TEMPAVG	PRESSURE	GPRESSURE	VOLUME	PRESSAVG	GPRESSAVG	DENSITY
173500	3.8348	0.0000	0.0000	0.0000	-8994.5031	923.2635	0.0000	0.0000	1642.5671	-6424.8378	324.9125	-8067.4049	-6423.8886	314.3540	1325.3727	1330.7077	25630.6257	262.5745	262.5697	1.002435159144008
174000	3.4525	0.0000	0.0000	0.0000	-8994.0947	923.9049	0.0000	0.0000	1640.8880	-6425.8493	324.5803	-8066.7373	-6425.0505	324.5803	1306.4907	1306.4907	25630.6257	1306.4907	1306.4907	1.002435159144008
176500	4.7291	0.0000	0.0000	0.0000	-8878.4793	813.6468	0.0000	0.0000	1564.7589	-6495.3446	309.5214	-8060.1035	-6494.5667	313.7096	106.2177	106.3090	25630.6257	232.6635	232.6338	1.002435159144008
177000	2.8865	0.0000	0.0000	0.0000	-8889.3788	815.7616	0.0000	0.0000	1562.4928	-6508.2380	309.0732	-8070.7307	-6507.4906	309.0732	114.6771	114.6771	25630.6257	114.6771	114.6771	1.001528136308432
179500	2.3161	0.0000	0.0000	0.0000	-8946.2907	830.9071	0.0000	0.0000	1590.7001	-6522.3674	314.6528	-8113.0676	-6520.5651	306.7223	86.6367	68.3152	25630.6257	22.6695	22.5817	1.001528136308432
180000	1.8114	0.0000	0.0000	0.0000	-8946.2996	834.1728	0.0000	0.0000	1590.0872	-6520.2282	315.2751	-8110.3154	-6519.4196	315.2751	26.3116	26.3116	25630.6257	26.3116	26.3116	0.997381746202942
182500	5.6440	0.0000	0.0000	0.0000	-8926.0765	826.5702	0.0000	0.0000	1587.7063	-6506.1560	314.8030	-8093.8623	-6504.8270	309.9911	67.1180	72.5711	25630.6257	48.8079	48.7236	0.997381746202942
183000	5.5583	0.0000	0.0000	0.0000	-8926.1253	825.7263	0.0000	0.0000	1586.4562	-6508.3846	314.5552	-8094.8408	-6507.6023	314.5552	58.8252	58.8252	25630.6257	58.8252	58.8252	0.997381746202942
185500	1.8271	0.0000	0.0000	0.0000	-8894.5718	765.1267	0.0000	0.0000	1579.9001	-6547.7179	313.2553	-8127.6180	-6547.3725	307.6384	-734.5075	-745.9952	25630.6257	36.2055	36.0582	0.997381746202942
186000	1.6300	0.0000	0.0000	0.0000	-8900.8912	768.1677	0.0000	0.0000	1575.3336	-6555.7599	312.7195	-8131.0935	-6555.0179	312.7195	-791.5950	-791.5950	25630.6257	-791.5950	-791.5950	0.9944015283146209
188500	4.0247	0.0000	0.0000	0.0000	-9039.6730	912.7257	0.0000	0.0000	1604.1940	-6518.7286	318.4486	-8122.9226	-6517.8349	308.4520	612.2427	608.3706	25630.6257	-190.2965	-190.1208	0.9944015283146209
189000	3.0641	0.0000	0.0000	0.0000	-9030.8283	912.4689	0.0000	0.0000	1602.4471	-6512.8483	318.4787	-8115.2954	-6512.0817	318.4787	663.9345	663.9345	25630.6257	663.9345	663.9345	0.9932353560974518
191500	1.3238	0.0000	0.0000	0.0000	-8965.4501	868.8921	0.0000	0.0000	1558.4467	-6536.7875	309.7338	-8095.2343	-6536.1654	308.1500	320.8784	308.2213	25630.6257	-129.1506	-129.2631	0.9932353560974518
192000	1.3238	0.0000	0.0000	0.0000	-8974.0385	861.0070	0.0000	0.0000	1562.2349	-6549.4729	309.3870	-8111.7078	-6548.7409	309.3870	330.5444	330.5444	25630.6257	330.5444	330.5444	0.998547918420111
194500	2.0779	0.0000	0.0000	0.0000	-9025.5329	898.5351	0.0000	0.0000	1583.3302	-6541.5897	313.5647	-8124.9199	-6539.8762	307.6971	570.4653	603.0526	25630.6257	-76.9229	-76.8710	0.998547918420111
195000	2.0467	0.0000	0.0000	0.0000	-9035.2377	900.9693	0.0000	0.0000	1590.1632	-6542.0585	314.1761	-8132.2216	-6541.2568	314.1761	737.3790	737.3790	25630.6257	737.3790	737.3790	1.0017872856900252
197500	3.3367	0.0000	0.0000	0.0000	-9008.0011	857.2569	0.0000	0.0000	1563.0354	-6584.3721	308.8163	-8147.4075	-6582.7961	307.9217	341.7231	326.7701	25630.6257	-83.2487	-83.2323	1.0017872856900252
198000	1.7705	0.0000	0.0000	0.0000	-9007.9038	864.6203	0.0000	0.0000	1555.3259	-6586.1871	308.3828	-8141.5130	-6585.4262	308.3828	149.7369	149.7369	25630.6257	149.7369	149.7369	0.99556770053179
200500	1.4622	0.0000	0.0000	0.0000	-8991.8892	857.5046	0.0000	0.0000	1564.3225	-6568.5999	310.1666	-8132.9224	-6567.0206	305.4767	12.2541	16.8693	25630.6257	-132.1131	-132.3544	0.99556770053179
201000	1.4582	0.0000	0.0000	0.0000	-8991.8485	850.5235	0.0000	0.0000	1570.1519	-6569.7149	310.5882	-8139.8668	-6568.9699	310.5882	41.9240	41.9240	25630.6257	41.9240	41.9240	0.9997140906372801
203500	6.1738	0.0000	0.0000	0.0000	-8903.1037	794.0568	0.0000	0.0000	1566.5601	-6536.3129	309.8777	-8102.8730	-6536.3643	307.5248	-418.9202	-415.3413	25630.6257	-215.1600	-214.9030	0.9997140906372801
204000	5.8118	0.0000	0.0000	0.0000	-8909.1836	794.1266	0.0000	0.0000	1564.4306	-6544.8146	309.4565	-8109.2452	-6544.0421	309.4565	-493.5999	-493.5999	25630.6257	-493.5999	-493.5999	0.9988070678017043
206500	3.8034	0.0000	0.0000	0.0000	-8913.0141	816.8997	0.0000	0.0000	1532.2565	-6560.0545	303.0922	-8092.3110	-6560.3568	310.4045	33.6552	48.6645	25630.6257	22.2475	22.1468	0.9988070678017043
207000	3.6960	0.0000	0.0000	0.0000	-8913.2217	810.5940	0.0000	0.0000	1532.4473	-6566.4844	302.4167	-8098.9317	-6565.7357	302.4167	79.2537	79.2537	25630.6257	79.2537	79.2537	1.0029534579071941
209500	1.5800	0.0000	0.0000	0.0000	-8956.3318	805.3318	0.0000	0.0000	1547.2117	-6602.2083	305.3303	-8149.4201	-6601.8896	308.3633	-432.0650	-407.3869	25630.6257	-6.7315	-6.8078	1.0029534579071941
210000	0.7843	0.0000	0.0000	0.0000	-8955.8816	804.3704	0.0000	0.0000	1541.8652	-6608.8617	304.6336	-8150.7269	-6608.1425	304.6336	-462.1292	-462.1292	25630.6257	-462.1292	-462.1292	1.0008802628544493
212500	4.7917	0.0000	0.0000	0.0000	-9020.2467	873.2726	0.0000	0.0000	1549.9739	-6592.2086	306.2357	-8142.1825	-6591.3224	304.6597	260.5700	244.0944	25630.6257	-51.6890	-51.4710	1.0008802628544493
213000	4.5870	0.0000	0.0000	0.0000	-9020.1904	873.9170	0.0000	0.0000	1545.6603	-6596.0261	305.3835	-8141.6865	-6595.2586	305.3835	243.2855	243.2855	25630.6257	243.2855	243.2855	1.0008802628544493
215500	1.0935	0.0000	0.0000	0.0000	-8917.7384	832.3822	0.0000	0.0000	1601.1259	-6483.1368	316.3420	-8084.2626	-6483.8275	310.5819	235.0906	231.6298	25630.6257	44.5306	44.1625	1.0008802628544493
216000	0.6218	0.0000	0.0000	0.0000	-8928.6352	845.0650	0.0000	0.0000	1596.6822	-6486.2662	316.2090	-8082.9484	-6485.4784	316.2090	212.2436	212.2436	25630.6257	212.2436	212.2436	0.9958268499133832
218500	3.9740	0.0000	0.0000	0.0000	-8893.7962	829.6517	0.0000	0.0000	1582.2558	-6477.9147	313.3520	-8060.1705	-6476.6166	313.6311	-60.8068	-44.0178	25630.6257	129.0061	129.0377	0.9958268499133832
219000	3.0932	0.0000	0.0000	0.0000	-8903.5801	826.7461	0.0000	0.0000	1585.5531	-6488.1876	312.8967	-8073.7407	-6487.4255	312.8967	20.2884	20.2884	25630.6257	20.2884	20.2884	1.0011458909705822
221500	3.7008	0.0000	0.0000	0.0000	-8975.7793	827.6753	0.0000	0.0000	1520.4228	-6623.9805	300.0438	-8144.4033	-6624.7244	312.9797	-30.3610	-27.1731	25630.6257	223.2987	223.5958	1.0011458909705822
222000	3.2923	0.0000	0.0000	0.0000	-8976.2015	825.3058	0.0000	0.0000	1523.6227	-6623.9808	300.3219	-8147.6034	-6623.2055	300.3219	21.1810	21.1810	25630.6257	21.1810	21.1810	1.0032190860233272
224500	3.6030	0.0000	0.0000	0.0000	-9033.0475	847.8553	0.0000	0.0000	1571.3694	-6610.2198	309.7333	-8181.5892	-6609.6064	308.0827	15.4123	11.7008	25630.6257	61.2816	61.4140	1.0032190860233272
225000	3.5993	0.0000	0.0000	0.0000	-9025.8183	848.3959	0.0000	0.0000	1570.4794	-6603.3437	309.9220	-8173.8231	-6602.5511	309.9220	4.2762	4.2762	25630.6257	4.2762	4.2762	1.0020464350716183
227500	2.1792	0.0000	0.0000	0.0000	-9037.2247	876.7052	0.0000	0.0000	1552.1796	-6606.1607	306.3107	-8158.3403	-6606.9842	304.7747	197.5100	210.3714	25630.6257	-14.3479	-14.4012	1.0020464350716183
228000	1.0972	0.0000	0.0000	0.0000	-9037.2197	880.7229	0.0000	0.0000	1551.3610	-6604.0387	306.5098	-8155.3996	-6603.3079	306.5098	254.4884	254.4884	25630.6257	254.4884	254.4884	0.9999732400188732
230500	2.5772	0.0000	0.0000	0.0000	-8920.0009	786.1365	0.0000	0.0000	1533.1227	-6598.1645	302.9063	-8131.2872	-6596.7902	305.0130	-616.0650	-625.0408	25630.6257	60.3806	60.6688	0.9999732400188732
231000	2.5459	0.0000	0.0000	0.0000	-8912.0614	790.7080	0.0000	0.0000	1528.3753	-6590.4322	302.6814	-8118.8075	-6589.6825	302.6814	-654.4663	-654.4663	25630.6257	-654.4663	-654.4663	0.9967338727489591
233500	1.5632	0.0000	0.0000	0.0000	-8949.7822	814.9271	0.0000	0.0000	1512.7867	-6620.5052	299.5942	-8133.2920	-6620.1178	303.5722	-186.7838	-181.8203	25630.6257	-166.1121	-166.1609	0.9967338727489591
234000	1.5632	0.0000	0.0000	0.0000	-8957.1932	811.1629	0.0000	0.0000	1518.6590	-6625.8082	299.6957	-8144.4672	-6625.0769	299.6957	-87.6858	-87.6858	25630.6257	-87.6858	-87.6858	1.0020464350716183
236500	2.9853	0.0000	0.0000	0.0000	-8868.3188	763.3271	0.0000	0.0000	1552.8936	-6549.1127	306.4516	-8102.0063	-6549.0957	310.0708	-532.4842	-536.7575	25630.6257	68.0968	67.6999	1.0020464350716183
237000	2.9853	0.0000	0.0000	0.0000	-8868.3193	763.3271	0.0000	0.0000	1552.4004	-6549.6065	306.3543	-8102.0068	-6548.8678	306.3543	-539.0355	-539.0355	25630.6257	-539.0355	-539.0355	1.0020464350716183
239500	2.7289	0.0000	0.0000	0.0000	-8986.6925	802.3021	0.0000	0.0000	1623.1501	-6558.5114	320.3162	-8181.6616	-6557.8930	309.3347	-575.9115	-573.5388	25630.6257	-67.9141	-68.0775	1.0020464350716183
240000	2.7245	0.0000	0.0000	0.0000	-8986.7154	803.6346	0.0000	0.0000	1620.5720	-6559.7843	319.8074	-8180.3563	-6559.0090	319.8074	-561.1006	-561.1006	25630.6257	-561.1006	-561.1006	1.0020464350716183
242500	3.6323	0.0000	0.0000	0.0000	-8907.9978	804.4738	0.0000	0.0000	1569.0915	-6530.8002	309.6481	-8099.8917	-6529.9498	310.1696	-209.5780	-223.0461	25630.6257	-128.1369	-128.4201	1.0020464350716183
243000	3.2714	0.0000	0.0000	0.0000	-8911.3711	806.2828	0.0000	0.0000	1570.0916	-6531.7253	309.8455	-8101.8169	-6530.9727	309.8455	-196.3412	-196.3412	25630.6257	-196.3412	-196.3412	1.0011458909705822
245500	6.2409	0.0000	0.0000	0.0000	-8965.2137	818.3870	0.0000	0.0000	1522.1139	-6618.4719	300.3775	-8140.5858	-6617.8122	308.6635	-177.6258	-202.8572	25630.6257	2.3369	2.3034	1.0011458909705822
246000	6.2409	0.0000	0.0000	0.0000	-8951.1557	810.1421	0.0000	0.0000	1528.5152	-6606.2575	301.6407	-8134.7727	-6605.4926	301.6407	-232.4879	-232.4879	25630.6257	-232.4879	-232.4879	1.0020464350716183
248500	2.8377	0.0000	0.0000	0.0000	-9018.5932	847.1437	0.0000	0.0000	1546.2998	-6622.3121	305.1504	-8168.6118	-6620.6010	304.6472	125.6121	127.4177	25630.6257	125.1418	125.0185	1.0020464350716183
249000	2.8377	0.0000	0.0000	0.0000	-9042.2509	842.8616	0.0000	0.0000	1556.2549	-6640.2967	304.9623	-8196.5517	-6639.5301	304.9623	301.7507	301.7507	25630.6257	301.7507	301.7507	1.0126780384514764
251500	3.1347	0.0000	0.0000	0.0000	-9064.4836	848.5874	0.0000	0.0000	1554.4365	-6658.3250	304.6059	-8212.7615	-6657.7763	304.2405	286.8041	304.5973	25630.6257	207.1793	207.0471	1.0126780384514764
252000	2.9439	0.0000	0.0000	0.0000	-9073.3764	850.9772	0.0000	0.0000	1545.5585	-6673.8968	302.8662	-8219.4553	-6673.1432	302.8662	326.6082	326.6082	25630.6257	326.6082	326.6082	1.0117710156159005
254500	1.9795	0.0000	0.0000	0.0000	-9029.7843	877.1183	0.0000	0.0000	1537.3184	-6613.3681	301.2515	-8150.6865	-6612.4191	307.0235	652.1554	643.1922	25630.6257	356.6422	356.9840	1.0117710156159005
255000	1.4146	0.0000	0.0000	0.0000	-9038.7123	880.5466	0.0000	0.0000	1533.3955	-6623.3556	300.4828	-8156.7511	-6622.5641	300.4828	642.4181	642.4181	25630.6257	642.4181	642.4181	1.0108639927803245
257500	3.9928	0.0000	0.0000	0.0000	-9047.3091	855.2568	0.0000	0.0000	1564.8274	-6623.2322	306.6421	-8188.0595	-6621.5273	310.6571	396.3563	400.2076	25630.6257	136.6394	136.8468	1.0108639927803245
258000	1.8270	0.0000	0.0000	0.0000	-9047.0316	853.0562	0.0000	0.0000	1562.6433	-6629.5051	306.2141	-8192.1484	-6628.7256	306.2141	350.3788	350.3788	25630.6257	350.3788	350.3788	1.0108639927803245
260500	1.4714	0.0000	0.0000	0.0000	-8980.4951	770.7602	0.0000	0.0000	1618.4725	-6589.7910	317.1544	-8208.2635	-6588.0563	309.1382	-528.1816	-524.2478	25630.6257	91.3651	90.9683	1.0108639927803245
261000	1.3726	0.0000	0.0000	0.0000	-8988.3807	770.4481	0.0000	0.0000	1618.8782	-6597.6818	316.8637	-8216.5600	-6596.9235	316.8637	-528.8062	-528.8062	25630.6257	-528.8062	-528.8062	1.0120301649974937
263500	4.3927	0.0000	0.0000	0.0000	-8968.6593	805.5700	0.0000	0.0000	1554.4770	-6604.2196	304.2584	-8158.6966	-6604.3509	306.6714	-65.4842	-61.9161	25630.6257	138.6068	138.9507	1.0120301649974937
264000	3.8777	0.0000	0.0000	0.0000	-8968.3580	811.5164	0.0000	0.0000	1553.7149	-6599.2490	304.4645	-8152.9639	-6598.4787	304.4645	-64.3731	-64.3731	25630.6257	-64.3731	-64.3731	1.0099569699447486
266500	2.9543	0.0000	0.0000	0.0000	-9086.0257	902.2462	0.0000	0.0000	1567.3230	-6613.5022	307.1312	-8180.8252	-6612.2285	306.5190	842.2923	820.5523	25630.6257	97.3249	97.0254	1.0099569699447486
267000	1.4107	0.0000	0.0000	0.0000	-9085.9331	910.9099	0.0000	0.0000	1559.3855	-6614.2269	306.6504	-8173.6125	-6613.4502	306.6504	786.1851	786.1851	25630.6257	786.1851	786.1851	1.0037373847865132
269500	2.6727	0.0000	0.0000	0.0000	-9026.3960	853.0345	0.0000	0.0000	1572.8734	-6597.8154	309.3028	-8170.6888	-6597.3532	308.0981	134.1529	142.4561	25630.6257	-37.1576	-36.9737	1.0037373847865132
270000	1.4853	0.0000	0.0000	0.0000	-9021.1979	852.6769	0.0000	0.0000	1567.3842	-6599.6515	308.5851	-8167.0357	-6598.8791	308.5851	54.4484	54.4484	25630.6257	54.4484	54.4484	1.0016641897337684
272500	2.0128	0.0000	0.0000	0.0000	-9026.5597	890.3368	0.0000	0.0000	1603.2723	-6530.9378	315.6507	-8134.2101	-6529.4156	311.0972	801.9709	792.5973	25630.6257	144.7943	144.7043	1.0016641897337684
273000	0.7366	0.0000	0.0000	0.0000	-9032.3382	893.2982	0.0000	0.0000	1597.6181	-6540.6854	314.9072	-8138.3034	-6539.9103	314.9072	657.0805	657.0805	25630.6257	657.0805	657.0805	0.9986839718454474
275500	1.7434	0.0000	0.0000	0.0000	-9084.2990	879.4524	0.0000	0.0000	1660.2554	-6542.8478	327.2536	-8203.1032	-6541.7799	315.0566	125.7598	141.7737	25630.6257	181.8111	181.6979	0.9986839718454474
276000	1.7434	0.0000	0.0000	0.0000	-9101.8940	875.7498	0.0000	0.0000	1661.5460	-6562.8549	326.3575	-8224.4008	-6562.0707	326.3575	173.9344	173.9344	25630.6257	173.9344	173.9344	1.0030959900670704
278500	3.4518	0.0000	0.0000	0.0000	-9003.2040	821.8222	0.0000	0.0000	1573.8605	-6604.0695	309.1345	-8177.9300	-6603.3269	313.0436	-216.5921	-207.4471	25630.6257	10.2763	10.3495	1.0030959900670704
279000	2.6649	0.0000	0.0000	0.0000	-9010.4307	817.6855	0.0000	0.0000	1572.3966	-6617.6837	308.1254	-8190.0803	-6616.9062	308.1254	-134.2248	-134.2248	25630.6257	-134.2248	-134.2248	1.0063353573369846
281500	1.0578	0.0000	0.0000	0.0000	-9131.9918	891.5423	0.0000	0.0000	1584.4948	-6654.8970	310.4961	-8239.3918	-6654.6348	306.3092	410.1610	432.5159	25630.6257	-35.3756	-35.0290	1.0063353573369846
282000	0.5572	0.0000	0.0000	0.0000	-9132.1631	895.0334	0.0000	0.0000	1581.6508	-6654.9217	309.9388	-8236.5725	-6654.1649	309.9388	444.6891	444.6891	25630.6257	444.6891	444.6891	1.0063353573369846
284500	3.0734	0.0000	0.0000	0.0000	-9098.0737	874.7752	0.0000	0.0000	1624.8146	-6595.4105	318.3972	-8220.2251	-6593.5393	307.8669	507.9480	475.8367	25630.6257	54.8432	54.8997	1.0063353573369846
285000	2.7167	0.0000	0.0000	0.0000	-9090.5581	877.8490	0.0000	0.0000	1619.7166	-6590.2759	317.7694	-8209.9924	-6589.5211	317.7694	468.6564	468.6564	25630.6257	468.6564	468.6564	1.0051691851198155
287500	2.6968	0.0000	0.0000	0.0000	-9003.9861	811.0417	0.0000	0.0000	1556.9791	-6633.2686	305.4610	-8190.2477	-6633.0425	307.7650	-98.2830	-122.0808	25630.6257	109.1732	109.4499	1.0051691851198155
288000	0.5152	0.0000	0.0000	0.0000	-9025.6535	816.6630	0.0000	0.0000	1559.2848	-6649.1904	305.1995	-8208.4752	-6648.4248	305.1995	-89.3578	-89.3578	25630.6257	-89.3578	-89.3578	1.0084085523897297
290500	2.9035	0.0000	0.0000	0.0000	-9177.7689	951.2559	0.0000	0.0000	1597.1184	-6626.4911	312.6046	-8223.6095	-6624.4718	309.8150	1456.4535	1472.3161	25630.6257	133.0032	132.8294	1.0084085523897297
291000	2.5891	0.0000	0.0000	0.0000	-9177.6991	943.5771	0.0000	0.0000	1600.9208	-6630.6121	312.2558	-8231.5329	-6629.7995	312.2558	1528.3648	1528.3648	25630.6257	1528.3648	1528.3648	1.0146281375479647
293500	6.9405	0.0000	0.0000	0.0000	-8992.3454	775.8914	0.0000	0.0000	1589.0928	-6620.4207	309.9488	-8209.5135	-6620.3911	311.5728	-99.6589	-87.7837	25630.6257	413.4737	413.6891	1.0146281375479647
294000	5.4312	0.0000	0.0000	0.0000	-8990.6298	764.9381	0.0000	0.0000	1586.9633	-6633.2972	309.1739	-8220.2606	-6632.5260	309.1739	-239.0184	-239.0184	25630.6257	-239.0184	-239.0184	1.0157943097651339
296500	2.2023	0.0000	0.0000	0.0000	-9222.3855	937.0314	0.0000	0.0000	1567.3026	-6715.8492	305.3436	-8283.1517	-6715.1818	307.2438	964.6468	955.2954	25630.6257	239.8347	239.5157	1.0157943097651339
297000	1.7230	0.0000	0.0000	0.0000	-9222.2395	945.2065	0.0000	0.0000	1562.6804	-6712.6295	305.5076	-8275.3099	-6711.8159	305.5076	935.5201	935.5201	25630.6257	935.5201	935.5201	1.0095747246068987
299500	1.8837	0.0000	0.0000	0.0000	-9075.0018	762.9447	0.0000	0.0000	1592.5896	-6717.5838	311.3549	-8310.1733	-6716.2190	307.3021	-989.3057	-974.8804	25630.6257	118.3309	118.1859	1.0095747246068987
300000	1.8837	0.0000	0.0000	0.0000	-9083.7194	765.6065	0.0000	0.0000	1594.8873	-6721.3419	311.4411	-8316.2292	-6720.6008	311.4411	-928.6901	-928.6901	25630.6257	-928.6901	-928.6901	1.0107408968240676
302500	5.0421	0.0000	0.0000	0.0000	-9158.8136	853.5532	0.0000	0.0000	1530.5140	-6769.7043	298.8707	-8300.2183	-6769.5249	302.8386	-20.0564	-12.0878	25630.6257	8.4728	8.3832	1.0107408968240676
303000	3.9973	0.0000	0.0000	0.0000	-9158.7743	849.5939	0.0000	0.0000	1530.9263	-6774.2568	298.6036	-8305.1831	-6773.5080	298.6036	-49.1932	-49.1932	25630.6257	-49.1932	-49.1932	1.0128140918768127
305500	3.2261	0.0000	0.0000	0.0000	-9200.0183	877.6400	0.0000	0.0000	1579.4322	-6739.7200	308.0645	-8319.1523	-6739.1104	302.7745	154.2265	149.1432	25630.6257	175.3729	175.2954	1.0128140918768127
306000	2.8671	0.0000	0.0000	0.0000	-9181.9085	879.5758	0.0000	0.0000	1575.7630	-6723.7026	308.0653	-8299.4656	-6722.8868	308.0653	117.5692	117.5692	25630.6257	117.5692	117.5692	1.0104817474424745
308500	1.3719	0.0000	0.0000	0.0000	-9187.9675	913.8116	0.0000	0.0000	1565.5112	-6707.2727	306.0610	-8272.7839	-6706.6398	306.4716	789.0412	793.3347	25630.6257	258.5198	258.4268	1.0104817474424745
309000	1.2979	0.0000	0.0000	0.0000	-9199.9962	911.4457	0.0000	0.0000	1568.9385	-6718.3141	306.0177	-8287.2526	-6717.5539	306.0177	821.3594	821.3594	25630.6257	821.3594	821.3594	1.0137211147123888
311500	4.0360	0.0000	0.0000	0.0000	-9164.9815	914.5088	0.0000	0.0000	1591.4057	-6655.0310	310.3999	-8246.4367	-6654.5573	306.7656	992.6077	984.4711	25630.6257	232.9397	232.9845	1.0137211147123888
312000	1.8250	0.0000	0.0000	0.0000	-9165.1244	915.6328	0.0000	0.0000	1592.2390	-6655.4276	310.5624	-8247.6666	-6654.6172	310.5624	985.7037	985.7037	25630.6257	985.7037	985.7037	1.0137211147123888
314500	5.6931	0.0000	0.0000	0.0000	-9058.0698	807.5156	0.0000	0.0000	1578.9336	-6665.9275	307.9673	-8244.8611	-6666.2685	309.9428	17.3779	22.2210	25630.6257	227.8910	227.6392	1.0137211147123888
315000	2.8174	0.0000	0.0000	0.0000	-9081.3400	813.8329	0.0000	0.0000	1578.2831	-6686.4066	307.4828	-8264.6897	-6685.6671	307.4828	-97.3177	-97.3177	25630.6257	-97.3177	-97.3177	1.013980264093982
317500	3.2800	0.0000	0.0000	0.0000	-9022.7986	822.4422	0.0000	0.0000	1606.9209	-6590.1555	313.0621	-8197.0764	-6590.2391	309.2873	335.0566	338.5198	25630.6257	189.5942	189.5684	1.013980264093982
318000	1.2304	0.0000	0.0000	0.0000	-9022.8807	824.7617	0.0000	0.0000	1600.2553	-6596.6334	312.4894	-8196.8886	-6595.8602	312.4894	140.6806	140.6806	25630.6257	140.6806	140.6806	1.0098338739884918
320500	3.4915	0.0000	0.0000	0.0000	-9114.9347	854.9532	0.0000	0.0000	1597.2698	-6659.2202	311.9064	-8256.4900	-6658.8105	313.4448	201.9251	198.8100	25630.6257	321.9992	321.5181	1.0098338739884918
321000	3.1126	0.0000	0.0000	0.0000	-9121.8217	858.9206	0.0000	0.0000	1598.7295	-6661.0590	312.1914	-8259.7885	-6660.2487	312.1914	197.4902	197.4902	25630.6257	197.4902	197.4902	1.008926851152916
323500	1.3765	0.0000	0.0000	0.0000	-9243.1914	894.7834	0.0000	0.0000	1587.8870	-6759.1444	310.0742	-8347.0315	-6757.7825	306.0631	171.1927	175.5199	25630.6257	196.0006	195.9658	1.008926851152916
324000	1.3765	0.0000	0.0000	0.0000	-9250.7433	893.0594	0.0000	0.0000	1591.6464	-6764.6609	310.4469	-8356.3073	-6763.9114	310.4469	172.3243	172.3243	25630.6257	172.3243	172.3243	1.0100995021046248
326500	3.9346	0.0000	0.0000	0.0000	-9293.0151	944.9882	0.0000	0.0000	1603.0154	-6741.0768	312.6644	-8344.0922	-6741.4058	306.2476	766.2096	775.8119	25630.6257	92.6489	92.6233	1.0100995021046248
327000	2.5142	0.0000	0.0000	0.0000	-9316.1721	951.4381	0.0000	0.0000	1603.0556	-6759.1643	311.5853	-8362.2198	-6758.3968	311.5853	830.9225	830.9225	25630.6257	830.9225	830.9225	1.014505041591708
329500	2.8441	0.0000	0.0000	0.0000	-9055.6792	746.0695	0.0000	0.0000	1553.0198	-6753.7458	301.8598	-8306.7655	-6752.4583	307.5200	-1054.3974	-1064.4781	25630.6257	346.4379	346.1491	1.014505041591708
330000	2.0759	0.0000	0.0000	0.0000	-9046.7361	744.2282	0.0000	0.0000	1550.6456	-6749.7865	301.7480	-8300.4320	-6748.9972	301.7480	-1067.8153	-1067.8153	25630.6257	-1067.8153	-1067.8153	1.0133388693745389
332500	1.9994	0.0000	0.0000	0.0000	-9258.8378	920.9741	0.0000	0.0000	1574.8472	-6761.0171	306.4575	-8335.8643	-6760.9628	305.5239	678.1708	696.6736	25630.6257	36.6758	36.8574	1.0133388693745389
333000	1.9549	0.0000	0.0000	0.0000	-9251.2405	925.3955	0.0000	0.0000	1570.4627	-6753.4275	306.3150	-8323.8901	-6752.6388	306.3150	683.8093	683.8093	25630.6257	683.8093	683.8093	1.0100995021046248
335500	3.0779	0.0000	0.0000	0.0000	-9119.6352	839.1391	0.0000	0.0000	1599.0861	-6678.3321	311.8979	-8277.4182	-6678.3828	307.1259	-68.3000	-81.1365	25630.6257	188.0887	188.0624	1.0100995021046248
336000	2.1092	0.0000	0.0000	0.0000	-9119.7700	832.2911	0.0000	0.0000	1595.5827	-6689.7870	310.8532	-8285.3697	-6688.9972	310.8532	-89.8495	-89.8495	25630.6257	-89.8495	-89.8495	1.01217269715737
338500	0.7874	0.0000	0.0000	0.0000	-9166.2116	874.6627	0.0000	0.0000	1570.9268	-6719.8347	306.0497	-8290.7615	-6719.3014	306.0523	379.9561	387.7074	25630.6257	23.9524	23.9734	1.01217269715737
339000	0.6921	0.0000	0.0000	0.0000	-9155.9371	873.9136	0.0000	0.0000	1564.8752	-6716.4562	304.8707	-8281.3314	-6715.6608	304.8707	443.3204	443.3204	25630.6257	443.3204	443.3204	1.0130732412584058
341500	2.3745	0.0000	0.0000	0.0000	-9056.7534	814.6461	0.0000	0.0000	1607.9476	-6631.7853	313.2621	-8239.7328	-6630.4051	311.4869	-9.1754	-12.3645	25630.6257	291.3549	291.2071	1.0130732412584058
342000	2.0408	0.0000	0.0000	0.0000	-9056.8411	816.9221	0.0000	0.0000	1606.7372	-6631.1411	313.0263	-8237.8783	-6630.3534	313.0263	-9.1707	-9.1707	25630.6257	-9.1707	-9.1707	1.0130732412584058
